date,code,action,shares,price,cost,pnl
2024-03-18 00:00:00,601901,HOLDING_DECAY,900,8.04,9.4,0.1308
2024-03-18 00:00:00,688009,HOLDING_DECAY,1500,5.14,10.01,0.1397
2024-03-19 00:00:00,000338,HOLDING_DECAY,400,14.79,7.68,-0.0314
2024-03-19 00:00:00,000408,HOLDING_DECAY,200,29.2,7.58,0.1292
2024-03-19 00:00:00,000651,HOLDING_DECAY,200,33.05,8.58,-0.0155
2024-03-19 00:00:00,300832,HOLDING_DECAY,100,77.16,10.02,0.0542
2024-03-19 00:00:00,601100,HOLDING_DECAY,100,53.96,7.01,-0.0255
2024-03-19 00:00:00,601238,HOLDING_DECAY,700,9.22,8.38,0.0586
2024-03-19 00:00:00,601633,HOLDING_DECAY,300,23.26,9.06,0.0356
2024-03-19 00:00:00,601766,HOLDING_DECAY,1100,6.01,8.59,0.0256
2024-03-19 00:00:00,601901,HOLDING_DECAY,700,7.83,7.12,0.1013
2024-03-19 00:00:00,688009,HOLDING_DECAY,1000,5.09,6.61,0.1286
2024-03-20 00:00:00,000338,HOLDING_DECAY,300,14.71,5.73,-0.0367
2024-03-20 00:00:00,000408,HOLDING_DECAY,100,28.95,3.76,0.1195
2024-03-20 00:00:00,000651,HOLDING_DECAY,100,33.03,4.29,-0.0161
2024-03-20 00:00:00,300832,HOLDING_DECAY,100,74.37,9.66,0.0161
2024-03-20 00:00:00,601100,HOLDING_DECAY,100,53.15,6.9,-0.0401
2024-03-20 00:00:00,601238,HOLDING_DECAY,500,9.09,5.9,0.0436
2024-03-20 00:00:00,601633,HOLDING_DECAY,200,23.09,6.0,0.028
2024-03-20 00:00:00,601766,HOLDING_DECAY,800,6.01,6.24,0.0256
2024-03-20 00:00:00,601901,HOLDING_DECAY,500,7.8,5.06,0.097
2024-03-20 00:00:00,688009,HOLDING_DECAY,700,5.04,4.58,0.1175
2024-03-21 00:00:00,000338,HOLDING_DECAY,200,14.6,3.79,-0.0439
2024-03-21 00:00:00,000408,HOLDING_DECAY,100,28.47,3.7,0.1009
2024-03-21 00:00:00,000651,HOLDING_DECAY,100,32.74,4.25,-0.0247
2024-03-21 00:00:00,601100,HOLDING_DECAY,100,52.25,6.79,-0.0563
2024-03-21 00:00:00,601238,HOLDING_DECAY,400,8.94,4.64,0.0264
2024-03-21 00:00:00,601633,HOLDING_DECAY,200,22.86,5.94,0.0178
2024-03-21 00:00:00,601766,HOLDING_DECAY,500,6.03,3.92,0.029
2024-03-21 00:00:00,601901,HOLDING_DECAY,300,8.19,3.19,0.1519
2024-03-21 00:00:00,688009,HOLDING_DECAY,500,4.96,3.22,0.0998
2024-03-22 00:00:00,000338,HOLDING_DECAY,200,14.63,3.8,-0.0419
2024-03-22 00:00:00,000408,HOLDING_DECAY,100,26.96,3.5,0.0425
2024-03-22 00:00:00,000651,HOLDING_DECAY,100,32.93,4.28,-0.0191
2024-03-22 00:00:00,601238,HOLDING_DECAY,300,8.72,3.4,0.0011
2024-03-22 00:00:00,601633,HOLDING_DECAY,100,22.6,2.94,0.0062
2024-03-22 00:00:00,601766,HOLDING_DECAY,400,6.04,3.14,0.0307
2024-03-22 00:00:00,601901,HOLDING_DECAY,200,8.11,2.11,0.1406
2024-03-22 00:00:00,688009,HOLDING_DECAY,300,4.95,1.93,0.0976
2024-03-25 00:00:00,000338,HOLDING_DECAY,100,14.83,1.93,-0.0288
2024-03-25 00:00:00,601238,HOLDING_DECAY,200,8.58,2.23,-0.0149
2024-03-25 00:00:00,601633,HOLDING_DECAY,100,22.37,2.91,-0.004
2024-03-25 00:00:00,601766,HOLDING_DECAY,300,6.04,2.35,0.0307
2024-03-25 00:00:00,601901,HOLDING_DECAY,200,7.82,2.03,0.0999
2024-03-25 00:00:00,688009,HOLDING_DECAY,300,4.91,1.91,0.0887
2024-03-25 00:00:00,601766,SELL,400,6.04,3.14,0.0307
2024-03-25 00:00:00,601238,SELL,200,8.58,2.23,-0.0149
2024-03-25 00:00:00,000338,SELL,100,14.83,1.93,-0.0288
2024-03-25 00:00:00,601901,SELL,200,7.82,2.03,0.0999
2024-03-25 00:00:00,688009,SELL,400,4.91,2.55,0.0887
2024-03-25 00:00:00,600031,BUY,2700,13.93,11.29,
2024-03-25 00:00:00,600176,BUY,3900,9.78,11.45,
2024-03-25 00:00:00,600015,BUY,3400,5.62,5.74,
2024-03-25 00:00:00,601878,BUY,3600,10.7,11.57,
2024-03-25 00:00:00,000425,BUY,6500,5.95,11.61,
2024-03-25 00:00:00,601916,BUY,7200,2.68,5.79,
2024-03-25 00:00:00,601077,BUY,4800,3.99,5.75,
2024-03-25 00:00:00,601229,BUY,3300,5.75,5.7,
2024-03-25 00:00:00,601328,BUY,3400,5.56,5.68,
2024-03-25 00:00:00,601600,BUY,5700,6.77,11.59,
2024-03-25 00:00:00,600803,BUY,2200,17.3,11.43,
2024-03-25 00:00:00,000807,BUY,3000,12.5,11.26,
2024-04-03 00:00:00,000807,TAKE_PROFIT,900,14.27,16.68,0.1416
2024-04-11 00:00:00,000425,TAKE_PROFIT,1900,6.79,16.75,0.1412
2024-04-15 00:00:00,000425,HOLDING_DECAY,1400,6.98,12.69,0.1731
2024-04-15 00:00:00,000807,HOLDING_DECAY,700,14.48,13.16,0.1584
2024-04-15 00:00:00,600015,HOLDING_DECAY,1100,5.87,8.39,0.0445
2024-04-15 00:00:00,600031,HOLDING_DECAY,900,15.1,17.65,0.084
2024-04-15 00:00:00,600176,HOLDING_DECAY,1200,10.73,16.72,0.0971
2024-04-15 00:00:00,600803,HOLDING_DECAY,700,17.63,16.03,0.0191
2024-04-15 00:00:00,601077,HOLDING_DECAY,1500,4.05,7.89,0.015
2024-04-15 00:00:00,601229,HOLDING_DECAY,1000,5.91,7.68,0.0278
2024-04-15 00:00:00,601328,HOLDING_DECAY,1100,5.91,8.44,0.0629
2024-04-15 00:00:00,601600,HOLDING_DECAY,1800,7.17,16.76,0.0591
2024-04-15 00:00:00,601878,HOLDING_DECAY,1100,9.82,14.03,-0.0822
2024-04-15 00:00:00,601916,HOLDING_DECAY,2200,2.69,7.69,0.0037
2024-04-16 00:00:00,000425,HOLDING_DECAY,1000,6.64,8.62,0.116
2024-04-16 00:00:00,000807,HOLDING_DECAY,500,13.63,8.85,0.0904
2024-04-16 00:00:00,600015,HOLDING_DECAY,700,5.85,5.32,0.0409
2024-04-16 00:00:00,600031,HOLDING_DECAY,600,14.6,11.38,0.0481
2024-04-16 00:00:00,600176,HOLDING_DECAY,900,10.49,12.26,0.0726
2024-04-16 00:00:00,600803,HOLDING_DECAY,500,17.23,11.19,-0.004
2024-04-16 00:00:00,601077,HOLDING_DECAY,1000,4.0,5.19,0.0025
2024-04-16 00:00:00,601229,HOLDING_DECAY,700,5.9,5.36,0.0261
2024-04-16 00:00:00,601328,HOLDING_DECAY,700,5.93,5.39,0.0665
2024-04-16 00:00:00,601600,HOLDING_DECAY,1200,6.78,10.57,0.0015
2024-04-16 00:00:00,601878,HOLDING_DECAY,800,9.52,9.89,-0.1103
2024-04-16 00:00:00,601916,HOLDING_DECAY,1500,2.65,5.16,-0.0112
2024-04-17 00:00:00,000425,TAKE_PROFIT,600,7.2,5.61,0.2101
2024-04-17 00:00:00,600031,TAKE_PROFIT,300,15.36,5.98,0.1027
2024-04-17 00:00:00,000425,HOLDING_DECAY,500,7.2,4.68,0.2101
2024-04-17 00:00:00,000807,HOLDING_DECAY,300,14.13,5.51,0.1304
2024-04-17 00:00:00,600015,HOLDING_DECAY,500,5.97,3.88,0.0623
2024-04-17 00:00:00,600031,HOLDING_DECAY,300,15.36,5.98,0.1027
2024-04-17 00:00:00,600176,HOLDING_DECAY,600,10.71,8.35,0.0951
2024-04-17 00:00:00,600803,HOLDING_DECAY,300,17.26,6.72,-0.0023
2024-04-17 00:00:00,601077,HOLDING_DECAY,700,4.04,3.67,0.0125
2024-04-17 00:00:00,601229,HOLDING_DECAY,500,5.99,3.89,0.0417
2024-04-17 00:00:00,601328,HOLDING_DECAY,500,5.98,3.88,0.0755
2024-04-17 00:00:00,601600,HOLDING_DECAY,900,7.05,8.24,0.0414
2024-04-17 00:00:00,601878,HOLDING_DECAY,600,9.74,7.59,-0.0897
2024-04-17 00:00:00,601916,HOLDING_DECAY,1100,2.7,3.86,0.0075
2024-04-18 00:00:00,600176,TAKE_PROFIT,300,11.17,4.35,0.1421
2024-04-18 00:00:00,000425,HOLDING_DECAY,400,7.05,3.66,0.1849
2024-04-18 00:00:00,000807,HOLDING_DECAY,200,13.95,3.62,0.116
2024-04-18 00:00:00,600015,HOLDING_DECAY,400,6.02,3.13,0.0712
2024-04-18 00:00:00,600031,HOLDING_DECAY,200,15.0,3.9,0.0768
2024-04-18 00:00:00,600176,HOLDING_DECAY,300,11.17,4.35,0.1421
2024-04-18 00:00:00,600803,HOLDING_DECAY,300,16.97,6.61,-0.0191
2024-04-18 00:00:00,601077,HOLDING_DECAY,500,4.08,2.65,0.0226
2024-04-18 00:00:00,601229,HOLDING_DECAY,400,6.04,3.14,0.0504
2024-04-18 00:00:00,601328,HOLDING_DECAY,400,6.06,3.15,0.0899
2024-04-18 00:00:00,601600,HOLDING_DECAY,600,6.96,5.42,0.0281
2024-04-18 00:00:00,601878,HOLDING_DECAY,400,9.76,5.07,-0.0879
2024-04-18 00:00:00,601916,HOLDING_DECAY,800,2.71,2.82,0.0112
2024-04-19 00:00:00,000425,HOLDING_DECAY,300,7.01,2.73,0.1782
2024-04-19 00:00:00,000807,HOLDING_DECAY,200,13.71,3.56,0.0968
2024-04-19 00:00:00,600015,HOLDING_DECAY,300,6.04,2.35,0.0747
2024-04-19 00:00:00,600031,HOLDING_DECAY,200,15.02,3.9,0.0782
2024-04-19 00:00:00,600176,HOLDING_DECAY,200,11.36,2.95,0.1616
2024-04-19 00:00:00,600803,HOLDING_DECAY,200,17.1,4.44,-0.0116
2024-04-19 00:00:00,601077,HOLDING_DECAY,400,4.07,2.11,0.0201
2024-04-19 00:00:00,601229,HOLDING_DECAY,300,6.06,2.36,0.0539
2024-04-19 00:00:00,601328,HOLDING_DECAY,300,6.11,2.38,0.0989
2024-04-19 00:00:00,601600,HOLDING_DECAY,400,6.91,3.59,0.0207
2024-04-19 00:00:00,601878,HOLDING_DECAY,300,9.72,3.79,-0.0916
2024-04-19 00:00:00,601916,HOLDING_DECAY,500,2.7,1.75,0.0075
2024-04-22 00:00:00,600176,TAKE_PROFIT,100,11.84,1.54,0.2106
2024-04-22 00:00:00,000425,HOLDING_DECAY,200,6.73,1.75,0.1311
2024-04-22 00:00:00,000807,HOLDING_DECAY,100,13.49,1.75,0.0792
2024-04-22 00:00:00,600015,HOLDING_DECAY,200,6.0,1.56,0.0676
2024-04-22 00:00:00,600031,HOLDING_DECAY,100,14.62,1.9,0.0495
2024-04-22 00:00:00,600176,HOLDING_DECAY,100,11.84,1.54,0.2106
2024-04-22 00:00:00,600803,HOLDING_DECAY,100,17.2,2.23,-0.0058
2024-04-22 00:00:00,601077,HOLDING_DECAY,300,4.04,1.57,0.0125
2024-04-22 00:00:00,601229,HOLDING_DECAY,200,6.03,1.57,0.0487
2024-04-22 00:00:00,601328,HOLDING_DECAY,200,6.05,1.57,0.0881
2024-04-22 00:00:00,601600,HOLDING_DECAY,300,6.92,2.7,0.0222
2024-04-22 00:00:00,601878,HOLDING_DECAY,200,9.62,2.5,-0.1009
2024-04-22 00:00:00,601916,HOLDING_DECAY,400,2.67,1.39,-0.0037
2024-04-23 00:00:00,000425,HOLDING_DECAY,100,6.54,0.85,0.0992
2024-04-23 00:00:00,000807,HOLDING_DECAY,100,12.9,1.68,0.032
2024-04-23 00:00:00,600015,HOLDING_DECAY,100,5.98,0.78,0.0641
2024-04-23 00:00:00,600031,HOLDING_DECAY,100,14.26,1.85,0.0237
2024-04-23 00:00:00,600176,HOLDING_DECAY,100,11.47,1.49,0.1728
2024-04-23 00:00:00,600803,HOLDING_DECAY,100,16.46,2.14,-0.0486
2024-04-23 00:00:00,601077,HOLDING_DECAY,200,3.97,1.03,-0.005
2024-04-23 00:00:00,601229,HOLDING_DECAY,100,6.0,0.78,0.0435
2024-04-23 00:00:00,601328,HOLDING_DECAY,100,6.13,0.8,0.1025
2024-04-23 00:00:00,601600,HOLDING_DECAY,200,6.52,1.69,-0.0369
2024-04-23 00:00:00,601878,HOLDING_DECAY,100,9.63,1.25,-0.1
2024-04-23 00:00:00,601916,HOLDING_DECAY,300,2.64,1.03,-0.0149
2024-04-24 00:00:00,000425,HOLDING_DECAY,100,6.66,0.86,0.1193
2024-04-24 00:00:00,600015,HOLDING_DECAY,100,6.0,0.78,0.0676
2024-04-24 00:00:00,600176,HOLDING_DECAY,100,11.39,1.48,0.1646
2024-04-24 00:00:00,601077,HOLDING_DECAY,100,3.97,0.52,-0.005
2024-04-24 00:00:00,601229,HOLDING_DECAY,100,6.01,0.78,0.0452
2024-04-24 00:00:00,601328,HOLDING_DECAY,100,6.12,0.79,0.1007
2024-04-24 00:00:00,601600,HOLDING_DECAY,100,6.7,0.87,-0.0103
2024-04-24 00:00:00,601878,HOLDING_DECAY,100,9.69,1.26,-0.0944
2024-04-24 00:00:00,601916,HOLDING_DECAY,200,2.65,0.69,-0.0112
2024-04-24 00:00:00,601916,SELL,200,2.65,0.69,-0.0112
2024-04-24 00:00:00,601077,SELL,100,3.97,0.52,-0.005
2024-04-24 00:00:00,601600,SELL,200,6.7,1.74,-0.0103
2024-04-24 00:00:00,601838,BUY,2600,12.8,9.99,
2024-04-24 00:00:00,002001,BUY,1900,17.03,9.72,
2024-04-24 00:00:00,600893,BUY,900,35.0,9.46,
2024-04-24 00:00:00,300661,BUY,600,54.75,9.86,
2024-04-24 00:00:00,600926,BUY,3000,11.03,9.94,
2024-04-24 00:00:00,600011,BUY,3600,9.17,9.91,
2024-04-24 00:00:00,000617,BUY,5900,5.7,10.1,
2024-04-24 00:00:00,002601,BUY,1700,19.14,9.77,
2024-04-24 00:00:00,601021,BUY,500,56.68,8.51,
2024-04-24 00:00:00,600845,BUY,1000,31.54,9.47,
2024-04-24 00:00:00,601318,BUY,900,36.86,9.96,
2024-04-24 00:00:00,601919,BUY,3500,9.56,10.05,
2024-05-09 00:00:00,601919,TAKE_PROFIT,1000,11.43,14.84,0.1956
2024-05-13 00:00:00,600926,TAKE_PROFIT,900,12.27,14.34,0.1124
2024-05-13 00:00:00,601838,TAKE_PROFIT,700,14.18,12.89,0.1078
2024-05-13 00:00:00,601919,TAKE_PROFIT,700,12.06,10.96,0.2615
2024-05-14 00:00:00,002001,TAKE_PROFIT,500,19.24,12.49,0.1298
2024-05-14 00:00:00,300661,TAKE_PROFIT,100,60.27,7.83,0.1008
2024-05-15 00:00:00,000617,HOLDING_DECAY,1800,5.63,13.16,-0.0123
2024-05-15 00:00:00,002001,HOLDING_DECAY,500,19.01,12.34,0.1163
2024-05-15 00:00:00,002601,HOLDING_DECAY,600,19.88,15.49,0.0387
2024-05-15 00:00:00,300661,HOLDING_DECAY,200,59.22,15.38,0.0816
2024-05-15 00:00:00,600011,HOLDING_DECAY,1100,8.6,12.29,-0.0622
2024-05-15 00:00:00,600845,HOLDING_DECAY,300,30.63,11.93,-0.0289
2024-05-15 00:00:00,600893,HOLDING_DECAY,300,36.16,14.09,0.0331
2024-05-15 00:00:00,600926,HOLDING_DECAY,700,12.45,11.32,0.1287
2024-05-15 00:00:00,601021,HOLDING_DECAY,200,53.1,13.79,-0.0632
2024-05-15 00:00:00,601318,HOLDING_DECAY,300,37.98,14.8,0.0304
2024-05-15 00:00:00,601838,HOLDING_DECAY,600,14.46,11.27,0.1297
2024-05-15 00:00:00,601919,HOLDING_DECAY,600,12.24,9.54,0.2803
2024-05-16 00:00:00,000617,HOLDING_DECAY,1300,5.9,9.96,0.0351
2024-05-16 00:00:00,002001,HOLDING_DECAY,300,18.69,7.28,0.0975
2024-05-16 00:00:00,002601,HOLDING_DECAY,400,19.95,10.36,0.0423
2024-05-16 00:00:00,300661,HOLDING_DECAY,100,59.25,7.69,0.0822
2024-05-16 00:00:00,600011,HOLDING_DECAY,800,8.42,8.75,-0.0818
2024-05-16 00:00:00,600845,HOLDING_DECAY,300,30.68,11.95,-0.0273
2024-05-16 00:00:00,600893,HOLDING_DECAY,200,35.88,9.32,0.0251
2024-05-16 00:00:00,600926,HOLDING_DECAY,500,12.44,8.08,0.1278
2024-05-16 00:00:00,601021,HOLDING_DECAY,100,53.55,6.95,-0.0552
2024-05-16 00:00:00,601318,HOLDING_DECAY,200,39.08,10.15,0.0602
2024-05-16 00:00:00,601838,HOLDING_DECAY,400,14.53,7.55,0.1352
2024-05-16 00:00:00,601919,HOLDING_DECAY,400,12.09,6.28,0.2646
2024-05-17 00:00:00,601318,TAKE_PROFIT,100,41.03,5.33,0.1131
2024-05-17 00:00:00,000617,HOLDING_DECAY,900,5.8,6.78,0.0175
2024-05-17 00:00:00,002001,HOLDING_DECAY,200,18.6,4.83,0.0922
2024-05-17 00:00:00,002601,HOLDING_DECAY,300,20.21,7.87,0.0559
2024-05-17 00:00:00,300661,HOLDING_DECAY,100,58.35,7.58,0.0658
2024-05-17 00:00:00,600011,HOLDING_DECAY,600,8.31,6.48,-0.0938
2024-05-17 00:00:00,600845,HOLDING_DECAY,200,31.22,8.11,-0.0101
2024-05-17 00:00:00,600893,HOLDING_DECAY,200,36.4,9.45,0.04
2024-05-17 00:00:00,600926,HOLDING_DECAY,300,12.52,4.88,0.1351
2024-05-17 00:00:00,601021,HOLDING_DECAY,100,54.66,7.1,-0.0356
2024-05-17 00:00:00,601318,HOLDING_DECAY,100,41.03,5.33,0.1131
2024-05-17 00:00:00,601838,HOLDING_DECAY,300,14.41,5.61,0.1258
2024-05-17 00:00:00,601919,HOLDING_DECAY,300,12.06,4.7,0.2615
2024-05-20 00:00:00,002601,TAKE_PROFIT,100,21.21,2.75,0.1082
2024-05-20 00:00:00,000617,HOLDING_DECAY,600,5.77,4.5,0.0123
2024-05-20 00:00:00,002001,HOLDING_DECAY,200,18.65,4.84,0.0951
2024-05-20 00:00:00,002601,HOLDING_DECAY,100,21.21,2.75,0.1082
2024-05-20 00:00:00,300661,HOLDING_DECAY,100,57.57,7.48,0.0515
2024-05-20 00:00:00,600011,HOLDING_DECAY,400,8.45,4.39,-0.0785
2024-05-20 00:00:00,600845,HOLDING_DECAY,100,31.63,4.11,0.0029
2024-05-20 00:00:00,600893,HOLDING_DECAY,100,36.84,4.78,0.0526
2024-05-20 00:00:00,600926,HOLDING_DECAY,200,12.39,3.22,0.1233
2024-05-20 00:00:00,601021,HOLDING_DECAY,100,56.39,7.32,-0.0051
2024-05-20 00:00:00,601318,HOLDING_DECAY,100,41.27,5.36,0.1196
2024-05-20 00:00:00,601838,HOLDING_DECAY,200,14.2,3.69,0.1094
2024-05-20 00:00:00,601919,HOLDING_DECAY,200,12.35,3.21,0.2918
2024-05-21 00:00:00,000617,HOLDING_DECAY,400,5.71,2.97,0.0018
2024-05-21 00:00:00,002001,HOLDING_DECAY,100,18.72,2.43,0.0992
2024-05-21 00:00:00,002601,HOLDING_DECAY,100,20.74,2.69,0.0836
2024-05-21 00:00:00,600011,HOLDING_DECAY,300,8.38,3.26,-0.0862
2024-05-21 00:00:00,600845,HOLDING_DECAY,100,32.04,4.16,0.0159
2024-05-21 00:00:00,600893,HOLDING_DECAY,100,36.05,4.68,0.03
2024-05-21 00:00:00,600926,HOLDING_DECAY,200,12.58,3.27,0.1405
2024-05-21 00:00:00,601318,HOLDING_DECAY,100,41.22,5.35,0.1183
2024-05-21 00:00:00,601838,HOLDING_DECAY,200,14.44,3.75,0.1281
2024-05-21 00:00:00,601919,HOLDING_DECAY,100,12.23,1.59,0.2793
2024-05-22 00:00:00,000617,HOLDING_DECAY,300,5.74,2.24,0.007
2024-05-22 00:00:00,002001,HOLDING_DECAY,100,18.45,2.4,0.0834
2024-05-22 00:00:00,002601,HOLDING_DECAY,100,20.36,2.64,0.0637
2024-05-22 00:00:00,600011,HOLDING_DECAY,200,8.4,2.18,-0.084
2024-05-22 00:00:00,600926,HOLDING_DECAY,100,12.53,1.63,0.136
2024-05-22 00:00:00,601838,HOLDING_DECAY,100,14.32,1.86,0.1187
2024-05-22 00:00:00,601919,HOLDING_DECAY,100,12.0,1.56,0.2552
2024-05-23 00:00:00,000617,HOLDING_DECAY,200,5.52,1.43,-0.0316
2024-05-23 00:00:00,600011,HOLDING_DECAY,100,8.23,1.07,-0.1025
2024-05-23 00:00:00,600926,HOLDING_DECAY,100,12.49,1.62,0.1324
2024-05-23 00:00:00,601838,HOLDING_DECAY,100,14.24,1.85,0.1125
2024-05-23 00:00:00,601919,HOLDING_DECAY,100,12.12,1.57,0.2678
2024-05-24 00:00:00,000617,HOLDING_DECAY,200,5.49,1.43,-0.0368
2024-05-24 00:00:00,600011,HOLDING_DECAY,100,8.42,1.09,-0.0818
2024-05-27 00:00:00,000617,HOLDING_DECAY,100,5.6,0.73,-0.0175
2024-05-27 00:00:00,000617,SELL,100,5.6,0.73,-0.0175
2024-05-27 00:00:00,601211,BUY,3000,13.27,11.95,
2024-05-27 00:00:00,601229,BUY,3800,6.9,7.87,
2024-05-27 00:00:00,600875,BUY,2200,17.65,11.66,
2024-05-27 00:00:00,601998,BUY,4000,6.51,7.82,
2024-05-27 00:00:00,600025,BUY,4200,9.4,11.86,
2024-05-27 00:00:00,601288,BUY,6800,3.9,7.96,
2024-05-27 00:00:00,600674,BUY,2300,16.79,11.6,
2024-05-27 00:00:00,688981,BUY,900,43.13,11.66,
2024-05-27 00:00:00,600886,BUY,2400,16.19,11.67,
2024-05-27 00:00:00,600050,BUY,9000,4.42,11.95,
2024-05-27 00:00:00,601018,BUY,11800,3.38,11.98,
2024-05-27 00:00:00,601009,BUY,2900,9.04,7.87,
2024-06-11 00:00:00,688981,TAKE_PROFIT,200,48.94,12.71,0.1347
2024-06-13 00:00:00,600025,TAKE_PROFIT,1200,10.35,16.13,0.1011
2024-06-17 00:00:00,600025,HOLDING_DECAY,900,10.09,11.79,0.0734
2024-06-17 00:00:00,600050,HOLDING_DECAY,2700,4.24,14.87,-0.0407
2024-06-17 00:00:00,600674,HOLDING_DECAY,700,17.39,15.81,0.0357
2024-06-17 00:00:00,600875,HOLDING_DECAY,700,17.47,15.88,-0.0102
2024-06-17 00:00:00,600886,HOLDING_DECAY,800,16.6,17.25,0.0253
2024-06-17 00:00:00,601009,HOLDING_DECAY,900,8.86,10.36,-0.0199
2024-06-17 00:00:00,601018,HOLDING_DECAY,3600,3.14,14.68,-0.071
2024-06-17 00:00:00,601211,HOLDING_DECAY,900,13.51,15.79,0.0181
2024-06-17 00:00:00,601229,HOLDING_DECAY,1200,6.3,9.82,-0.087
2024-06-17 00:00:00,601288,HOLDING_DECAY,2100,3.86,10.53,-0.0103
2024-06-17 00:00:00,601998,HOLDING_DECAY,1200,5.74,8.95,-0.1183
2024-06-17 00:00:00,688981,HOLDING_DECAY,300,47.77,18.61,0.1076
2024-06-18 00:00:00,600025,HOLDING_DECAY,700,10.1,9.18,0.0745
2024-06-18 00:00:00,600050,HOLDING_DECAY,1900,4.28,10.56,-0.0317
2024-06-18 00:00:00,600674,HOLDING_DECAY,500,17.23,11.19,0.0262
2024-06-18 00:00:00,600875,HOLDING_DECAY,500,17.72,11.51,0.004
2024-06-18 00:00:00,600886,HOLDING_DECAY,500,16.52,10.73,0.0204
2024-06-18 00:00:00,601009,HOLDING_DECAY,600,9.02,7.03,-0.0022
2024-06-18 00:00:00,601018,HOLDING_DECAY,2500,3.16,10.26,-0.0651
2024-06-18 00:00:00,601211,HOLDING_DECAY,700,13.63,12.39,0.0271
2024-06-18 00:00:00,601229,HOLDING_DECAY,800,6.34,6.59,-0.0812
2024-06-18 00:00:00,601288,HOLDING_DECAY,1500,3.87,7.54,-0.0077
2024-06-18 00:00:00,601998,HOLDING_DECAY,900,5.81,6.79,-0.1075
2024-06-18 00:00:00,688981,HOLDING_DECAY,200,48.13,12.5,0.1159
2024-06-19 00:00:00,600025,HOLDING_DECAY,500,10.28,6.68,0.0936
2024-06-19 00:00:00,600050,HOLDING_DECAY,1400,4.3,7.82,-0.0271
2024-06-19 00:00:00,600674,HOLDING_DECAY,400,17.13,8.9,0.0203
2024-06-19 00:00:00,600875,HOLDING_DECAY,300,17.3,6.74,-0.0198
2024-06-19 00:00:00,600886,HOLDING_DECAY,400,16.47,8.56,0.0173
2024-06-19 00:00:00,601009,HOLDING_DECAY,500,9.14,5.94,0.0111
2024-06-19 00:00:00,601018,HOLDING_DECAY,1800,3.14,7.34,-0.071
2024-06-19 00:00:00,601211,HOLDING_DECAY,500,13.38,8.69,0.0083
2024-06-19 00:00:00,601229,HOLDING_DECAY,600,6.41,4.99,-0.071
2024-06-19 00:00:00,601288,HOLDING_DECAY,1000,3.91,5.08,0.0026
2024-06-19 00:00:00,601998,HOLDING_DECAY,600,5.81,4.53,-0.1075
2024-06-19 00:00:00,688981,HOLDING_DECAY,100,47.53,6.17,0.102
2024-06-20 00:00:00,600025,HOLDING_DECAY,300,10.42,4.06,0.1085
2024-06-20 00:00:00,600050,HOLDING_DECAY,900,4.25,4.97,-0.0385
2024-06-20 00:00:00,600674,HOLDING_DECAY,300,17.39,6.78,0.0357
2024-06-20 00:00:00,600875,HOLDING_DECAY,300,17.32,6.75,-0.0187
2024-06-20 00:00:00,600886,HOLDING_DECAY,300,16.72,6.51,0.0327
2024-06-20 00:00:00,601009,HOLDING_DECAY,300,9.09,3.54,0.0055
2024-06-20 00:00:00,601018,HOLDING_DECAY,1200,3.14,4.89,-0.071
2024-06-20 00:00:00,601211,HOLDING_DECAY,300,13.29,5.18,0.0015
2024-06-20 00:00:00,601229,HOLDING_DECAY,400,6.44,3.35,-0.0667
2024-06-20 00:00:00,601288,HOLDING_DECAY,700,3.92,3.56,0.0051
2024-06-20 00:00:00,601998,HOLDING_DECAY,400,5.8,3.01,-0.1091
2024-06-20 00:00:00,688981,HOLDING_DECAY,100,48.8,6.34,0.1315
2024-06-21 00:00:00,600025,HOLDING_DECAY,200,10.41,2.7,0.1074
2024-06-21 00:00:00,600050,HOLDING_DECAY,700,4.3,3.91,-0.0271
2024-06-21 00:00:00,600674,HOLDING_DECAY,200,17.22,4.47,0.0256
2024-06-21 00:00:00,600875,HOLDING_DECAY,200,17.39,4.52,-0.0147
2024-06-21 00:00:00,600886,HOLDING_DECAY,200,16.77,4.36,0.0358
2024-06-21 00:00:00,601009,HOLDING_DECAY,200,9.13,2.37,0.01
2024-06-21 00:00:00,601018,HOLDING_DECAY,900,3.16,3.69,-0.0651
2024-06-21 00:00:00,601211,HOLDING_DECAY,200,13.27,3.45,0.0
2024-06-21 00:00:00,601229,HOLDING_DECAY,300,6.42,2.5,-0.0696
2024-06-21 00:00:00,601288,HOLDING_DECAY,500,3.88,2.52,-0.0051
2024-06-21 00:00:00,601998,HOLDING_DECAY,300,5.92,2.31,-0.0906
2024-06-24 00:00:00,600025,HOLDING_DECAY,200,10.4,2.7,0.1064
2024-06-24 00:00:00,600050,HOLDING_DECAY,500,4.28,2.78,-0.0317
2024-06-24 00:00:00,600674,HOLDING_DECAY,100,17.52,2.28,0.0435
2024-06-24 00:00:00,600875,HOLDING_DECAY,100,17.09,2.22,-0.0317
2024-06-24 00:00:00,600886,HOLDING_DECAY,100,17.08,2.22,0.055
2024-06-24 00:00:00,601009,HOLDING_DECAY,200,9.1,2.36,0.0066
2024-06-24 00:00:00,601018,HOLDING_DECAY,600,3.12,2.43,-0.0769
2024-06-24 00:00:00,601211,HOLDING_DECAY,200,13.23,3.44,-0.003
2024-06-24 00:00:00,601229,HOLDING_DECAY,200,6.44,1.67,-0.0667
